x_mm,dose_Gy
-1.2988916666666661,5.154626406353125
-1.1295583333333319,5.093872241875182
-0.9602249999999994,5.089335788532812
-0.790891666666667,5.076324365600702
-0.6215583333333328,5.084776999488136
-0.45222499999999854,5.031061122136156
-0.2828916666666661,5.0698447449591955
-0.11355833333333365,5.02303019534932
0.055775000000000574,5.039280226715134
0.2251083333333348,5.1018535554535935
0.39444166666666725,5.141781049577943
0.5637749999999997,5.117312134420525
0.7331083333333339,5.133186911049502
0.9024416666666681,5.159095120330124
1.0717750000000006,5.206518888049866
1.241108333333333,5.181172720700254
1.4104416666666673,5.208524716133434
1.5797750000000015,5.260366413812988
1.749108333333334,5.267923589278817
1.9184416666666664,5.268172001020517
2.0877750000000006,5.290754736941136
2.257108333333335,5.297931843942467
2.4264416666666673,5.343637718344979
2.5957749999999997,5.3623970998914965
2.765108333333334,5.3701693067861145
2.934441666666668,5.410039050212044
3.1037750000000006,5.4402134103292
3.273108333333333,5.4260791989894415
3.4424416666666673,5.423081379535143
3.6117750000000015,5.469823871823488
3.781108333333334,5.394718971971123
3.9504416666666664,5.4771158881668445
4.119775000000001,5.512779276751998
4.289108333333335,5.515107485339478
4.458441666666669,5.544685401614838
4.627775,5.5470783546807665
4.797108333333334,5.562364174318106
4.966441666666668,5.5949908953454885
5.135774999999999,5.607869492953786
5.305108333333333,5.619416880354301
5.474441666666667,5.6059975004057625
5.6437750000000015,5.674459722813822
5.813108333333336,5.6741847391533495
5.982441666666666,5.683917844407387
6.151775000000001,5.694783384602743
6.321108333333335,5.737923550684096
6.4904416666666656,5.714670384176569
6.659775,5.767050838678188
6.829108333333334,5.712755128653448
6.998441666666668,5.761948697124917
7.1677750000000024,5.780744048479425
7.337108333333333,5.75635233199512
7.506441666666667,5.849948465077147
7.675775000000002,5.8343330381151945
7.845108333333332,5.9380570856007875
8.014441666666666,5.875482291094189
8.183775,5.919202163517873
8.353108333333335,5.920546493830784
8.52244166666667,5.9013778497725955
8.691775,5.970866142381624
8.861108333333334,5.960910221941201
9.030441666666668,5.97311190955139
9.199774999999999,5.95122461856859
9.369108333333333,5.996693717258111
9.538441666666667,6.031648512218199
9.707775000000002,6.089490453901175
9.877108333333336,6.078842662051903
10.046441666666666,6.037643134835093
10.215775,6.091325152398577
10.385108333333335,6.134341498571561
10.554441666666666,6.150220272141681
10.723775,6.087051222062925
10.893108333333334,6.1467702604619365
11.062441666666668,6.271475593837505
11.231775000000003,6.189300489102839
11.401108333333333,6.223292575217674
11.570441666666667,6.224719471474714
11.739775000000002,6.212504691555198
11.909108333333332,6.277342096000239
12.078441666666667,6.305638220495065
12.247775,6.317788383124124
12.417108333333335,6.355491131152909
12.58644166666667,6.40001169038558
12.755775,6.390305603107632
12.925108333333334,6.451219231729454
13.094441666666668,6.456602287899278
13.263774999999999,6.4940857278502895
13.433108333333333,6.55404553341487
13.602441666666667,6.5826370338321905
13.771775000000002,6.599510839864969
13.941108333333336,6.664307984915504
14.110441666666667,6.695877820275669
14.279775,6.6699732837609025
14.449108333333335,6.724255282862684
14.618441666666666,6.814831789173157
14.787775,6.850317030246282
14.957108333333334,6.899661186442705
15.126441666666668,6.881020754178978
15.295775000000003,6.954494737199157
15.465108333333333,6.898697182888461
15.634441666666667,6.970336133058638
15.803775000000002,7.045966353732273
15.973108333333332,7.0624197786628375
16.142441666666667,7.149457400111999
16.311775,7.217275561090765
16.481108333333335,7.165531913086413
16.65044166666667,7.239793964767437
16.819775,7.275406113137208
16.989108333333334,7.340736172985516
17.15844166666667,7.399973917203852
17.327775,7.407468400682573
17.497108333333333,7.475907881341856
17.666441666666667,7.54555790325047
17.835775,7.535880191218822
18.005108333333336,7.640995086512271
18.174441666666667,7.604047502173192
18.343775,7.669844042264374
18.513108333333335,7.79162063310867
18.682441666666666,7.793336839253068
18.851775,7.857204034285608
19.021108333333334,7.8936522169155285
19.19044166666667,8.010680424076252
19.359775000000003,7.974305381966607
19.529108333333333,8.12827860547618
19.698441666666668,8.156811387698406
19.867774999999998,8.223111746221326
20.037108333333332,8.212582979800535
20.206441666666667,8.36755725108694
20.375775,8.3730331570869
20.545108333333335,8.440235929665443
20.71444166666667,8.471295186164854
20.883775000000004,8.562681444862763
21.053108333333338,8.739613184128563
21.222441666666665,8.712740311780141
21.391775,8.874137095589594
21.561108333333333,9.038171732704798
21.730441666666668,9.019704406928806
21.899775,9.12816127055896
22.069108333333336,9.285409761222791
22.23844166666667,9.412969340019822
22.407774999999997,9.469896176582846
22.57710833333333,9.700099480042407
22.746441666666666,9.672475290253356
22.915775,9.754837577264952
23.085108333333334,9.910907564867884
23.25444166666667,10.121198033465395
23.423775000000003,10.295371676686205
23.593108333333337,10.525360385739855
