depth,dose,dose_err,fluence,fluence_err,kinetic_energy,kinetic_energy_err
5.525,0.2693583822211412,0.0008762025871983123,0.0808915,0.000255124,49.9543,0.00475366
5.574999999999999,0.2694879272010089,0.0008335082631190729,0.0807804,0.000248715,49.8816,0.00450555
5.625,0.26956195290379037,0.0009144738755363558,0.0807468,0.000270156,49.8103,0.00472134
5.675000000000001,0.2711085613369042,0.0008553987209416069,0.0811662,0.000248752,49.7381,0.00461587
5.725,0.2708283211763742,0.0008674464040692987,0.0809588,0.000249267,49.663,0.00474752
5.775,0.2706353255941224,0.0008606492582888959,0.0808567,0.000248206,49.597,0.00446109
5.824999999999999,0.2706379693692217,0.000868786798044664,0.0807137,0.000251885,49.5175,0.00462964
5.875,0.2708309649514735,0.0008556075791744548,0.0807008,0.00025251,49.446,0.00442798
5.925000000000001,0.27087855290326157,0.000811477685216274,0.0807086,0.000238701,49.369,0.00480717
5.975,0.2708494713771689,0.0008718456458346001,0.0805049,0.000248677,49.2934,0.00519138
6.025,0.27298564165743544,0.0008322286759709925,0.080998,0.000237675,49.2149,0.00463331
6.075000000000001,0.27263137579412394,0.0008367178060896715,0.0808716,0.000241746,49.1383,0.00451718
6.125,0.27207089547306385,0.0008606307518632005,0.0805613,0.000253028,49.0632,0.00444542
6.175000000000001,0.27233527298299787,0.0008401996578955022,0.0804739,0.000237746,48.9892,0.00449057
6.225000000000001,0.272787358524985,0.0008768979000494386,0.080622,0.000252853,48.9245,0.0046395
6.274999999999999,0.2737047484844559,0.0008467377137161696,0.0806996,0.000243192,48.8462,0.00449627
6.324999999999999,0.2751561810139935,0.0008743202193275822,0.0810125,0.000255755,48.7776,0.00471807
6.375,0.2740484392473701,0.0008576565048764432,0.0806889,0.000245142,48.6994,0.00439277
6.424999999999999,0.2743260356328008,0.0008166489093105828,0.0806045,0.00023696,48.6204,0.00487446
6.475,0.27342715209902524,0.0009193252028436445,0.0803206,0.000259811,48.5486,0.0045459
6.525,0.2735619846290916,0.0008904948353853434,0.0802515,0.000250739,48.4753,0.00456132
6.574999999999999,0.2743154605324034,0.0008688264546711541,0.0804012,0.000245227,48.4035,0.00472919
6.625,0.27637496133478917,0.0008731067265569853,0.080831,0.000247522,48.3247,0.0048716
6.675000000000001,0.27548400912631166,0.0009136278675045671,0.080505,0.000255326,48.2473,0.00485272
6.725,0.27698831715783606,0.0009150898751345021,0.0808074,0.000260385,48.1756,0.00457127
6.775,0.2765097938648555,0.0008154565667407805,0.0806235,0.000231079,48.0978,0.00525415
6.824999999999999,0.2774166087239291,0.0008331090530790728,0.0806538,0.000240173,48.0122,0.00498933
6.875,0.2777788059125386,0.0009382810703059112,0.080782,0.000268914,47.9484,0.00503907
6.925000000000001,0.2778924882418103,0.0009215010297504012,0.0807623,0.000257868,47.8718,0.00470198
6.975,0.2764754247885641,0.0009279677036433864,0.0802627,0.000257217,47.7926,0.004622
7.025,0.2788230970767779,0.0008840545992433516,0.080722,0.000247849,47.7228,0.00450529
7.075,0.27634852358379575,0.0008627880723442618,0.0800064,0.000246857,47.6384,0.00504406
7.125,0.2793835773978379,0.0009078723691133043,0.0808319,0.000259527,47.5727,0.00491119
7.175000000000001,0.2799255512932026,0.0008786454353901022,0.0807617,0.000247406,47.4908,0.00460149
7.2250000000000005,0.28006302759836826,0.000911449396822711,0.0806432,0.000249739,47.4114,0.0045701
7.275,0.279407371373732,0.0008994070012452181,0.080466,0.000246414,47.3337,0.00461589
7.325,0.2804516625379712,0.0008264123707524449,0.0806538,0.000234598,47.2635,0.00431649
7.375,0.28186343844101874,0.0007826763992840657,0.0810421,0.000224044,47.1901,0.00432009
7.425000000000001,0.27978278743783824,0.0008530774864043865,0.0802697,0.000239652,47.1089,0.00463082
7.4750000000000005,0.27999957699598416,0.0008521389462441209,0.0802806,0.000245964,47.0332,0.00465855
7.5249999999999995,0.2813611211721441,0.0008955999651021686,0.0804525,0.000247309,46.9493,0.00470151
7.574999999999999,0.2820643653485685,0.0009050805426084013,0.080626,0.000250365,46.8685,0.00499048
7.625,0.28132146454565404,0.0008434541450427895,0.0803477,0.00023584,46.7976,0.00454679
7.675,0.2826142705692312,0.0008642024920224086,0.0806453,0.000239512,46.7251,0.00480062
7.725,0.2837114372354572,0.0008536591169262414,0.0807298,0.000236931,46.639,0.00493641
7.7749999999999995,0.2834232657496292,0.000856091390017634,0.0804829,0.000236286,46.5684,0.00465648
7.824999999999999,0.282791403500887,0.0009145479012391374,0.0803138,0.000250236,46.4956,0.004372
7.875,0.28646096333877075,0.0008666612028647946,0.0811873,0.000244516,46.4188,0.00470706
7.925,0.28514171956420015,0.000855951269937369,0.0807541,0.000238105,46.3406,0.00476507
7.975,0.2843009990826101,0.00087937511731752,0.0803435,0.000238195,46.262,0.00490478
8.025,0.28503861233532585,0.0008479300562859719,0.0804842,0.000230624,46.1813,0.00521261
8.075,0.2844649131387691,0.0008459366498610696,0.0802457,0.000235428,46.1057,0.00473201
8.125,0.2877035376354604,0.0008803559578793752,0.080947,0.00023983,46.0247,0.00491526
8.175,0.2860643970738697,0.0009010884422083982,0.0804866,0.000249777,45.9476,0.00529417
8.225,0.28672798462380406,0.0008763532823789745,0.0805699,0.000243946,45.8693,0.00487342
8.275,0.2872091516918839,0.0009096331233294646,0.0804808,0.000248961,45.7934,0.00494321
8.325,0.28645303201347266,0.0009120019458184731,0.0803604,0.000253672,45.7157,0.0048607
8.375,0.28718271394089046,0.0009370702213104135,0.0802726,0.000260139,45.6365,0.00471777
8.425,0.2880551597236726,0.0009213450470195401,0.0804515,0.000251952,45.5564,0.00465412
8.475000000000001,0.2885892022937393,0.0009362374321541214,0.0806359,0.000255511,45.4833,0.00491433
8.525,0.28913646373930263,0.000910235904052114,0.0806223,0.000238964,45.4046,0.00465159
8.575,0.28860770871943464,0.0009035894534523737,0.0802475,0.000240812,45.321,0.00480179
8.625,0.28928451514486564,0.0008859501859895783,0.0804019,0.000241531,45.2398,0.00490977
8.675,0.2902627119316214,0.0008743625197291716,0.080613,0.000238097,45.1609,0.00493502
8.725000000000001,0.2908972179554629,0.0009582230658802317,0.0806373,0.000254456,45.0829,0.00486487
8.774999999999999,0.2901384545019524,0.0009352883168934585,0.0803644,0.00025673,45.0078,0.00457934
8.825,0.2926236030953319,0.0009282135747276251,0.0809092,0.000253166,44.9263,0.00479909
8.875,0.29087606775466823,0.0008236998575005221,0.0803312,0.000221063,44.8477,0.00460642
8.925,0.2923222127340071,0.0009421594883766428,0.0805793,0.000251933,44.7657,0.00449165
8.975,0.292531070966855,0.0008784471522576518,0.0806137,0.00023653,44.6877,0.00512079
9.024999999999999,0.29298580028394144,0.0009255592245278879,0.0804835,0.000251333,44.6053,0.00506537
9.075,0.29368111313506784,0.0008713591912163217,0.0805605,0.000229296,44.5321,0.00502051
9.125,0.2933585725729484,0.0009202822494296056,0.0803513,0.000247638,44.4445,0.00460366
9.175,0.2958992404434139,0.0008926600871917027,0.0809847,0.000242807,44.3711,0.00442966
9.225,0.29411469225135956,0.000863684312102938,0.0804324,0.000233433,44.2855,0.00438499
9.275,0.29514312076500276,0.0009186272462174187,0.0804512,0.000245086,44.204,0.00480495
9.325,0.2943684946608962,0.0009815332309311112,0.080077,0.000262886,44.1196,0.00503057
9.375,0.29689065610566645,0.0009543684417853941,0.0807609,0.000248432,44.0458,0.00472775
9.425,0.29746435530222315,0.0008312081787826473,0.0808858,0.000221111,43.9676,0.00483006
9.475,0.29820989988023694,0.0009746144714961387,0.0807786,0.000259422,43.8792,0.00471358
9.525,0.2966051283949377,0.0008906957622928932,0.0802872,0.00023634,43.8044,0.00483185
9.575,0.2981702432537469,0.000915586904853178,0.0806613,0.000237672,43.7232,0.00479562
9.625,0.29868577939811813,0.0009392566233175677,0.0807856,0.000241911,43.6482,0.00438556
9.675,0.2999072034940132,0.0008973712944187264,0.0809315,0.000239782,43.5578,0.00480708
9.725000000000001,0.2996824826105693,0.0009233384534444424,0.0806911,0.00024471,43.4803,0.00466029
9.775,0.29871750469931024,0.0009454377694998242,0.0803583,0.000247102,43.4032,0.00463511
9.825,0.2991114271891119,0.0009189603618799355,0.0804825,0.000242615,43.3173,0.00474584
9.875,0.2993202854219597,0.0009119199887903936,0.0803475,0.000237254,43.2333,0.00468166
9.925,0.3007003360238151,0.0009617921622643405,0.0806812,0.000252916,43.1585,0.00447753
9.975000000000001,0.302410858513088,0.0009071030305593963,0.0808403,0.000239889,43.0723,0.00471973
10.025,0.301189434417193,0.0009144553691106605,0.0803316,0.000236277,42.9819,0.00529633
10.075,0.3011259838148088,0.0009485045486150584,0.080329,0.000243903,42.9087,0.00495624
