depth,dose,fluence,kinetic_energy
0.049999999999998934,0.25906584484886785,0.0803288606275157,60.45921759542134
0.14999999999999858,0.2549617775135725,0.0796712557211923,60.42027071446432
0.25,0.25232472786391713,0.0791043607713827,60.34760415145873
0.34999999999999964,0.25846904497102796,0.080560012002969,60.20510567487729
0.4499999999999993,0.2554077357102501,0.0797732930942193,60.07036378455518
0.5499999999999989,0.26026067292374694,0.0810240256177325,59.96554110696326
0.6499999999999986,0.2616433835172066,0.0812664874524532,59.8309534580885
0.75,0.26187623937123355,0.0806349307300801,59.709861788966165
0.8499999999999996,0.26530055546172115,0.081498506807004,59.58229748268133
0.9499999999999993,0.2636520563056972,0.081378176422956,59.44314099657076
1.0500000000000007,0.26104756023721043,0.0802381107065066,59.27055840435927
1.1500000000000004,0.2601266212736334,0.0799352653673802,59.15257152105462
1.25,0.2597028440172626,0.0796077743879489,59.028166672654585
1.3499999999999996,0.26307280254975135,0.0802503998671076,58.88307926754994
1.4499999999999993,0.2598259035342281,0.0789100097464989,58.72663362794874
1.5500000000000007,0.2619312473238961,0.0794767779348377,58.61392670529613
1.6499999999999986,0.2659058268672482,0.0811335517320164,58.46315925842908
1.7499999999999982,0.2657239045844811,0.0807068152188463,58.32862780482755
1.8499999999999979,0.2658169448366454,0.0799961574817162,58.17840523132482
1.9499999999999993,0.26615800411014,0.0802611795778529,58.069037807035656
2.049999999999999,0.2665200188511689,0.0804102365953446,57.96711872610901
2.1500000000000004,0.26585787385113197,0.0801894304536446,57.858174585431
2.25,0.2704008948784263,0.081268113280237,57.71883623299414
2.3500000000000014,0.2691968394180429,0.0809160303895766,57.60102563009611
2.450000000000001,0.2711629300686848,0.0811958490156901,57.45254190208634
2.549999999999999,0.26476019484889585,0.0793718007875082,57.3165961681967
2.6499999999999986,0.27227551341451606,0.0813557167512652,57.1957182045126
2.75,0.26952541468654906,0.0803560113436329,57.0399750702901
2.8499999999999996,0.2702678478021718,0.0805878654219846,56.92013988377629
2.9499999999999993,0.26829150314689576,0.0797265274839802,56.79277030245228
3.049999999999999,0.26905742901170493,0.0799740783405112,56.674066286677
3.1499999999999986,0.27196155232594943,0.0807864088992237,56.550525768616446
3.25,0.2733806768605869,0.0806401299604459,56.40385219969149
3.3499999999999996,0.2732850063979536,0.0805938023912362,56.23905503448362
3.4499999999999993,0.2738426918175144,0.0804766045477052,56.07862615844344
3.5500000000000007,0.2787816676985195,0.0820838093191594,55.96739106032146
3.6500000000000004,0.2713569983886889,0.0792914090313917,55.81247678086437
3.75,0.2725068970155835,0.0791807081847179,55.71415445555692
3.8499999999999996,0.2747600339306902,0.0803803542226167,55.57721916696699
3.9499999999999993,0.2768143280847971,0.0808900769385742,55.46482284794861
4.050000000000001,0.2785346831370624,0.0809145546110898,55.3018146146489
4.149999999999999,0.27738280172979446,0.0809742545316518,55.21834264632417
4.249999999999998,0.2805472280121918,0.0813545683135588,55.0561238520682
4.349999999999998,0.2747144145649081,0.0794375589612671,54.88574988225715
4.449999999999999,0.28662435402825415,0.0824264345125033,54.755970165570666
4.549999999999999,0.2803591003756563,0.080906461368132,54.61573853348026
4.65,0.28698639801061177,0.0821619783837172,54.46187537044313
4.75,0.27952510789959834,0.0798780009805904,54.33766625930269
4.850000000000001,0.2802801846286446,0.0803764888386725,54.22787828657407
4.950000000000001,0.2820137230799781,0.0804946221606436,54.08829452251501
5.050000000000001,0.2874258340918434,0.081860870104441,53.950284543568
5.15,0.2836312287582906,0.0805007142292349,53.79696910994379
5.25,0.2931024316470605,0.0830394865175574,53.65534284042144
5.35,0.28565702802495885,0.0810766688246185,53.49256096793973
5.450000000000001,0.28664680249343366,0.080956492117486,53.34726909043211
5.550000000000001,0.28659511935183035,0.0809595333851332,53.22942190303483
5.649999999999999,0.28443979730906044,0.0802323350887062,53.11787739456831
5.75,0.28623936641424075,0.080561924393001,52.95431984502299
5.85,0.28480395086188337,0.0799220853321636,52.791620557398815
5.949999999999999,0.28792546638640143,0.0807888328534363,52.68012686501346
6.050000000000001,0.28898701535340543,0.0808910940766248,52.561285903829
6.15,0.2884685247845486,0.0805873326299777,52.406585478067846
6.25,0.288003571766386,0.0799248642125437,52.26693957326241
6.35,0.29732839122623644,0.0820318504618956,52.059822877692405
6.449999999999999,0.28950163200242723,0.0800382057917832,51.959378016566994
6.550000000000001,0.28643073612956055,0.0796255164591451,51.84086874029065
6.65,0.2916271595553668,0.0800894008991274,51.6569587315446
6.749999999999998,0.2960231667319871,0.0811592678068376,51.52097787427703
6.849999999999998,0.2923704364029936,0.08042811730801,51.39037725932258
6.949999999999999,0.2978471445408044,0.0814595571665764,51.22957964316635
7.049999999999999,0.29883809565471303,0.0814648142574348,51.08215624833476
7.149999999999999,0.299213333099825,0.0818621346383176,50.94711530523728
7.249999999999998,0.2960534051059967,0.0808253565984468,50.79763832252918
7.349999999999999,0.2965284341845134,0.0808275713325642,50.67739452809534
7.449999999999999,0.2919004245831016,0.079711451408902,50.55098791729982
7.549999999999999,0.3050172531244786,0.0829760203205664,50.39784045490561
