x_mm,dose_Gy
17.242,7.161450077911267
17.316,7.150907038561631
17.39,7.141213922598501
17.464,7.131241966311248
17.538,7.118780650984266
17.612,7.101152368538867
17.686,7.076077509469031
17.759999999999998,7.042412320344587
17.834,7.00039651905386
17.907999999999998,6.951280053915833
17.982,6.896588899402086
18.055999999999997,6.837512860756905
18.13,6.774810854151052
18.204,6.709330711071884
18.278,6.6428742405805155
18.352,6.578998259953425
18.426,6.523339643451033
18.5,6.4831871379522275
18.573999999999998,6.466251663874153
18.648,6.478882965547738
18.721999999999998,6.524319009801152
18.796,6.601685258659663
18.869999999999997,6.706226299043133
18.944,6.830630119258704
19.018,6.966785755973537
19.092,7.107194333829784
19.166,7.245605694237427
19.24,7.376995543095283
19.314,7.497315987162953
19.387999999999998,7.603420034600202
19.462,7.693322239474502
19.535999999999998,7.766700389717595
19.61,7.825355591853903
19.683999999999997,7.873286692482526
19.758,7.916131248183013
19.832,7.959928166066065
19.906,8.009524780090699
19.98,8.067212165439184
20.054,8.13217475777043
20.128,8.201030472756122
20.201999999999998,8.26922695042128
20.276,8.332677377628901
20.349999999999998,8.388993319705714
20.424,8.437925594955926
20.497999999999998,8.481025242500019
20.572,8.520803965187467
20.645999999999997,8.559774756528212
20.72,8.599704754554326
20.794,8.641316250229833
20.868,8.68446855249173
20.942,8.728673178544128
21.016,8.773619227025604
21.09,8.819429571776821
21.163999999999998,8.866550631926994
21.238,8.915432720857272
21.311999999999998,8.96628588344301
21.386,9.019100258807397
21.459999999999997,9.073843419483264
21.534,9.130622213489545
21.608,9.189601801204674
21.682,9.250702275124597
21.756,9.313251261433084
21.83,9.37584755881762
21.904,9.43652482272055
21.977999999999998,9.493128082732749
22.052,9.543692248101548
22.125999999999998,9.58671231572511
22.2,9.62132987473448
22.273999999999997,9.647553848333336
22.348,9.666544911163099
22.422,9.680833172224201
22.496,9.694185814163205
22.57,9.71092196074991
22.644,9.734781947253296
22.718,9.767790649331202
22.791999999999998,9.809662011191639
22.866,9.858111400575153
22.939999999999998,9.909956289763405
23.014,9.962510865109376
23.087999999999997,10.014655930857838
23.162,10.067129991037604
23.235999999999997,10.121979933885116
23.31,10.181497044938878
23.384,10.247113271493943
23.458,10.318685263316489
23.532,10.39442603302901
23.605999999999998,10.471489592866513
23.68,10.546988118393784
23.753999999999998,10.619105580197319
23.828,10.687880753121318
23.901999999999997,10.755326888331606
23.976,10.824749269751589
24.049999999999997,10.899501541414747
24.124,10.981715625583293
24.198,11.071550700880861
24.272,11.167201798720198
24.346,11.265548539814919
24.419999999999998,11.36308878070309
24.494,11.456818098543753
24.567999999999998,11.544892904483907
24.642,11.627031711502351
24.715999999999998,11.704519480265127
24.79,11.77975976518092
24.863999999999997,11.855399461868494
24.938,11.933366940650448
25.012,12.014285748589417
25.086,12.097577070178957
25.16,12.18215177147679
25.233999999999998,12.267246834803906
25.308,12.352868314476238
25.381999999999998,12.439570897614711
25.456,12.527821957493286
25.529999999999998,12.617467501121897
25.604,12.707745741791573
25.677999999999997,12.797847267272534
25.752,12.887627477242326
25.825999999999997,12.977994601996375
25.9,13.070707493409369
25.974,13.16776668854319
